symbol,timestamp,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty
ETHUSDT,2025-03-16 05:40:08.968,1929.81,32.2692,1929.82,56.4577
BNBUSDT,2025-03-16 01:00:13.440,618.87,1.268,618.88,54.636
BNBUSDT,2025-03-16 03:45:29.209,610.85,3.219,610.86,22.98
BTCUSDT,2025-03-16 02:44:55.372,84045.28,1.52314,84045.29,3.1366
XRPUSDT,2025-03-16 05:53:12.213,2.3919,4138.0,2.392,5155.0
LTCUSDT,2025-03-16 03:23:06.838,91.93,85.779,91.94,0.279
ETHUSDT,2025-03-16 00:02:33.268,1936.55,81.0025,1936.56,12.0172
BTCUSDT,2025-03-16 05:21:04.448,84338.54,13.20551,84338.55,0.60736
XRPUSDT,2025-03-16 06:31:24.244,2.3899,16501.0,2.39,2295.0
LTCUSDT,2025-03-15 23:52:28.892,92.49,0.426,92.5,121.678
BTCUSDT,2025-03-16 00:24:53.397,84295.8,2.42006,84295.81,3.3951
LTCUSDT,2025-03-16 06:16:20.291,92.42,0.166,92.43,128.774
XRPUSDT,2025-03-16 04:46:54.744,2.3864,18862.0,2.3865,1875.0
LTCUSDT,2025-03-15 23:35:24.913,92.35,41.564,92.36,66.67
BTCUSDT,2025-03-16 00:25:53.617,84304.68,5.12574,84304.69,1.29497
LTCUSDT,2025-03-15 20:34:17.915,93.1,64.291,93.11,26.435
ETHUSDT,2025-03-15 20:09:41.104,1947.33,8.9648,1947.34,58.3767
LTCUSDT,2025-03-15 21:45:39.046,93.4,26.691,93.41,10.049
LTCUSDT,2025-03-16 00:51:10.937,92.55,424.53,92.56,134.568
XRPUSDT,2025-03-16 03:08:01.751,2.3739,28266.0,2.374,1601.0
BTCUSDT,2025-03-16 05:01:59.275,84372.91,2.92422,84372.92,2.87856
LTCUSDT,2025-03-15 21:35:35.073,93.3,22.179,93.31,12.47
ETHUSDT,2025-03-16 04:26:47.325,1927.69,82.2842,1927.7,8.1639
XRPUSDT,2025-03-16 01:23:24.977,2.4002,3632.0,2.4003,8378.0
ETHUSDT,2025-03-16 05:08:00.751,1928.24,2.7641,1928.25,87.1279
BNBUSDT,2025-03-15 21:53:41.577,617.81,0.627,617.82,3.099
BTCUSDT,2025-03-16 01:05:14.609,84261.03,0.13835,84261.04,6.25849
XRPUSDT,2025-03-16 01:53:40.931,2.3789,1094.0,2.379,16968.0
ETHUSDT,2025-03-16 05:46:10.435,1929.82,74.2195,1929.83,8.6218
ETHUSDT,2025-03-15 19:32:26.004,1933.33,8.7598,1933.34,56.3591
ETHUSDT,2025-03-16 05:32:07.001,1931.81,127.2991,1931.82,20.1003
BTCUSDT,2025-03-15 23:16:54.428,84317.36,4.15596,84317.37,0.62855
BNBUSDT,2025-03-16 06:28:23.583,607.35,5.117,607.36,10.256
ETHUSDT,2025-03-16 06:16:20.289,1931.4,27.3341,1931.41,45.6196
ETHUSDT,2025-03-15 19:56:02.974,1935.85,78.993,1935.86,20.9712
BTCUSDT,2025-03-16 05:16:03.228,84331.97,3.80872,84331.98,1.97942
BNBUSDT,2025-03-15 23:37:25.397,618.48,12.45,618.49,9.999
XRPUSDT,2025-03-16 05:05:00.067,2.3861,15290.0,2.3862,3258.0
BNBUSDT,2025-03-16 02:46:56.600,614.2,3.978,614.21,14.647
LTCUSDT,2025-03-15 23:47:27.732,92.32,103.717,92.33,17.889
ETHUSDT,2025-03-16 05:56:14.494,1932.26,56.1272,1932.27,23.8522
BNBUSDT,2025-03-16 00:40:06.100,619.99,319.884,620.0,1322.741
BTCUSDT,2025-03-15 21:05:41.073,84392.0,0.15266,84392.01,6.66809
BNBUSDT,2025-03-16 05:42:09.458,608.18,0.369,608.19,26.641
LTCUSDT,2025-03-15 21:17:07.809,93.16,2.361,93.17,48.916
LTCUSDT,2025-03-15 21:38:37.389,93.21,10.132,93.22,27.918
BNBUSDT,2025-03-16 03:43:28.698,610.64,10.805,610.65,31.721
BTCUSDT,2025-03-15 23:09:52.507,84365.77,0.2311,84365.78,8.05763
ETHUSDT,2025-03-15 23:19:55.094,1941.24,2.2665,1941.25,49.3898
BTCUSDT,2025-03-16 03:46:29.455,84216.29,1.88727,84216.3,3.3647
ETHUSDT,2025-03-16 04:45:54.504,1927.23,32.4527,1927.24,67.9376
XRPUSDT,2025-03-15 20:47:33.736,2.4093,6676.0,2.4094,17677.0
XRPUSDT,2025-03-16 04:22:45.851,2.389,3773.0,2.3891,11907.0
LTCUSDT,2025-03-16 01:00:13.442,92.43,162.744,92.44,10.347
BTCUSDT,2025-03-15 23:40:26.088,84318.71,4.07787,84318.72,1.23883
LTCUSDT,2025-03-15 20:41:19.633,93.22,74.67,93.23,12.062
BTCUSDT,2025-03-15 22:00:43.574,84402.31,0.18086,84402.32,3.33556
ETHUSDT,2025-03-16 05:06:00.287,1928.0,29.011,1928.01,35.6236
BNBUSDT,2025-03-15 23:52:28.890,618.58,10.884,618.59,16.359
LTCUSDT,2025-03-15 22:11:18.885,93.3,74.715,93.31,15.924
XRPUSDT,2025-03-16 07:10:34.691,2.3718,4836.0,2.3719,1705.0
XRPUSDT,2025-03-16 02:47:56.854,2.3777,10771.0,2.3778,813.0
XRPUSDT,2025-03-16 06:50:29.125,2.3939,22022.0,2.394,14818.0
BNBUSDT,2025-03-15 21:45:39.044,618.49,7.063,618.5,1.332
LTCUSDT,2025-03-16 02:07:44.503,91.45,46.783,91.46,24.369
BNBUSDT,2025-03-16 04:20:45.400,609.18,10.279,609.19,6.828
LTCUSDT,2025-03-15 19:02:15.635,92.71,63.113,92.72,2.678
LTCUSDT,2025-03-16 01:49:39.725,92.19,28.013,92.2,42.196
ETHUSDT,2025-03-16 06:54:30.078,1930.17,36.6232,1930.18,76.9066
BTCUSDT,2025-03-15 21:42:38.301,84446.6,1.28154,84446.61,3.37811
XRPUSDT,2025-03-16 01:32:32.709,2.3958,5582.0,2.3959,4995.0
LTCUSDT,2025-03-15 22:09:18.359,93.34,9.567,93.35,105.376
BTCUSDT,2025-03-16 00:58:12.959,84241.43,6.1906,84241.44,0.43294
ETHUSDT,2025-03-16 03:44:28.979,1928.4,35.1467,1928.41,27.5966
XRPUSDT,2025-03-16 01:21:20.217,2.4015,197.0,2.4016,8956.0
LTCUSDT,2025-03-16 05:53:12.214,92.49,88.709,92.5,0.372
BNBUSDT,2025-03-16 04:07:37.701,608.66,14.572,608.67,4.126
BTCUSDT,2025-03-15 23:12:53.222,84323.54,3.46139,84323.55,1.47361
BTCUSDT,2025-03-16 04:34:49.208,84257.79,0.01969,84257.8,6.80881
BNBUSDT,2025-03-16 06:10:18.870,606.84,26.752,606.85,8.436
BNBUSDT,2025-03-16 04:25:47.077,607.38,13.97,607.39,5.443
BNBUSDT,2025-03-16 05:15:03.003,607.43,18.264,607.44,0.581
ETHUSDT,2025-03-16 00:25:53.620,1939.8,32.3742,1939.81,7.3336
BNBUSDT,2025-03-16 02:59:59.636,611.31,12.686,611.32,7.89
ETHUSDT,2025-03-15 21:46:39.291,1947.57,15.1228,1947.58,33.4592
ETHUSDT,2025-03-16 02:15:46.615,1919.03,128.8771,1919.04,1.7289
LTCUSDT,2025-03-16 00:39:05.871,92.48,40.823,92.49,120.146
XRPUSDT,2025-03-16 02:22:48.423,2.3653,2618.0,2.3654,27237.0
BNBUSDT,2025-03-15 21:35:35.070,617.23,2.436,617.24,11.847
BTCUSDT,2025-03-16 00:22:52.952,84287.06,4.18936,84287.07,0.71964
BTCUSDT,2025-03-15 18:37:54.162,84302.65,0.10124,84302.66,5.52067
BTCUSDT,2025-03-15 23:05:51.584,84373.06,1.19883,84373.07,4.15161
BTCUSDT,2025-03-15 18:47:56.451,84181.22,5.74454,84181.23,0.34416
BTCUSDT,2025-03-16 06:20:21.193,84335.66,4.21122,84335.67,2.92166
LTCUSDT,2025-03-15 22:03:58.724,93.44,36.499,93.45,198.2
ETHUSDT,2025-03-16 01:01:13.718,1933.76,89.0692,1933.77,0.2601
LTCUSDT,2025-03-16 06:32:24.453,92.39,181.47,92.4,0.745
XRPUSDT,2025-03-15 22:12:19.097,2.4082,11725.0,2.4083,1156.0
XRPUSDT,2025-03-16 03:42:28.487,2.3813,10933.0,2.3814,8765.0
BNBUSDT,2025-03-16 06:41:26.441,607.88,4.048,607.89,15.145
BNBUSDT,2025-03-15 23:35:24.910,618.1,0.389,618.11,20.095
BNBUSDT,2025-03-16 01:39:37.365,613.19,9.303,613.2,16.062
XRPUSDT,2025-03-16 03:52:32.566,2.3807,14154.0,2.3808,23.0
LTCUSDT,2025-03-15 22:59:48.251,93.04,36.041,93.05,56.583
ETHUSDT,2025-03-16 00:47:08.026,1936.74,96.4855,1936.75,1.8467
BNBUSDT,2025-03-15 22:55:47.319,616.5,0.3,616.51,19.17
LTCUSDT,2025-03-16 03:48:29.962,92.05,59.733,92.06,76.476
BNBUSDT,2025-03-16 00:51:10.934,621.33,19.652,621.34,3.557
ETHUSDT,2025-03-16 03:36:26.373,1928.55,74.8278,1928.56,1.1781
LTCUSDT,2025-03-16 07:16:37.148,91.9,145.083,91.91,0.544
ETHUSDT,2025-03-16 06:02:15.936,1931.54,51.5066,1931.55,11.9648
XRPUSDT,2025-03-16 05:29:06.320,2.3932,3116.0,2.3933,5384.0
BTCUSDT,2025-03-15 21:52:41.347,84415.18,1.26003,84415.19,2.43002
XRPUSDT,2025-03-16 00:03:33.496,2.3866,1096.0,2.3867,10951.0
BNBUSDT,2025-03-15 23:14:53.677,616.18,2.837,616.19,5.43
LTCUSDT,2025-03-15 23:44:26.999,92.35,0.174,92.36,103.048
BNBUSDT,2025-03-16 05:59:15.266,609.3,6.17,609.31,16.467
ETHUSDT,2025-03-15 22:22:24.054,1946.02,39.3807,1946.03,26.7647
XRPUSDT,2025-03-16 00:15:50.662,2.3865,501.0,2.3866,18143.0
XRPUSDT,2025-03-16 00:33:02.738,2.3899,5104.0,2.39,6174.0
BNBUSDT,2025-03-16 04:51:56.913,607.7,30.31,607.71,1.3
XRPUSDT,2025-03-16 06:30:24.025,2.3895,43851.0,2.3896,19538.0
BTCUSDT,2025-03-15 20:24:00.164,84418.8,0.14204,84418.81,5.9195
BNBUSDT,2025-03-16 06:29:23.815,607.26,150.09,607.27,40.056
XRPUSDT,2025-03-15 21:24:09.492,2.4111,1197.0,2.4112,10426.0
BTCUSDT,2025-03-16 00:18:51.994,84305.35,4.2947,84305.36,2.13682
LTCUSDT,2025-03-15 23:22:55.783,92.54,148.398,92.55,12.813
ETHUSDT,2025-03-16 01:42:38.072,1924.79,42.4873,1924.8,13.2813
BNBUSDT,2025-03-16 05:44:09.933,608.3,9.317,608.31,0.567
ETHUSDT,2025-03-16 02:19:47.757,1919.69,112.2505,1919.7,1.6402
XRPUSDT,2025-03-16 00:20:52.492,2.3861,18305.0,2.3862,4922.0
BTCUSDT,2025-03-16 06:38:25.752,84311.34,0.61111,84311.35,6.70963
BNBUSDT,2025-03-15 23:13:53.456,616.67,17.084,616.68,0.735
XRPUSDT,2025-03-16 01:29:32.031,2.4001,3035.0,2.4002,15909.0
XRPUSDT,2025-03-16 01:27:31.599,2.4011,657.0,2.4012,4958.0
XRPUSDT,2025-03-16 05:24:05.119,2.3914,9689.0,2.3915,23.0
LTCUSDT,2025-03-15 21:34:20.825,93.33,16.987,93.34,19.818
XRPUSDT,2025-03-16 00:58:12.966,2.4004,6018.0,2.4005,8787.0
ETHUSDT,2025-03-16 01:48:39.490,1925.67,28.7194,1925.68,23.8237
XRPUSDT,2025-03-16 01:54:41.157,2.3824,625.0,2.3825,21956.0
BNBUSDT,2025-03-16 01:40:37.579,613.37,19.454,613.38,8.208
BNBUSDT,2025-03-16 03:53:32.797,608.35,23.543,608.36,61.99
BNBUSDT,2025-03-16 05:14:02.441,607.42,22.649,607.43,0.522
BTCUSDT,2025-03-16 06:11:19.118,84338.3,2.69697,84338.31,3.20691
BNBUSDT,2025-03-15 20:38:18.912,612.61,2.008,612.62,15.862
BNBUSDT,2025-03-15 19:38:41.998,611.33,2.236,611.34,17.496
BTCUSDT,2025-03-15 22:01:43.818,84407.38,0.82743,84407.39,1.22675
BTCUSDT,2025-03-16 07:19:37.810,84158.89,3.06783,84158.9,1.83437
ETHUSDT,2025-03-16 01:20:19.979,1930.15,55.0717,1930.16,27.9623
LTCUSDT,2025-03-15 19:47:51.821,92.91,49.779,92.92,25.32
BNBUSDT,2025-03-16 01:47:39.271,613.0,1.027,613.01,28.856
LTCUSDT,2025-03-16 05:55:14.275,92.49,92.93,92.5,5.031
XRPUSDT,2025-03-15 18:39:54.640,2.4096,7417.0,2.4097,3713.0
ETHUSDT,2025-03-16 00:38:03.990,1939.59,0.142,1939.6,88.631
BNBUSDT,2025-03-16 00:35:03.249,619.69,19.692,619.7,7.492
BTCUSDT,2025-03-15 19:40:42.488,84205.75,3.73768,84205.76,0.70121
BNBUSDT,2025-03-16 04:04:36.998,608.56,26.262,608.57,6.518
XRPUSDT,2025-03-15 20:39:19.147,2.4071,15576.0,2.4072,13504.0
BNBUSDT,2025-03-15 22:56:47.541,616.49,3.319,616.5,28.66
XRPUSDT,2025-03-16 05:37:08.259,2.3897,18.0,2.3898,26463.0
LTCUSDT,2025-03-15 18:39:54.651,93.13,19.932,93.14,31.217
BTCUSDT,2025-03-16 06:01:15.712,84380.0,5.48671,84380.01,0.93642
BNBUSDT,2025-03-16 05:22:04.677,608.12,5.635,608.13,18.84
ETHUSDT,2025-03-16 03:05:01.022,1924.58,116.2543,1924.59,3.4556
BTCUSDT,2025-03-16 03:02:00.347,83917.01,3.8546,83917.02,1.58187
BNBUSDT,2025-03-16 00:19:52.233,618.6,1.027,618.61,46.894
LTCUSDT,2025-03-16 01:39:37.367,91.94,49.918,91.95,60.643
XRPUSDT,2025-03-15 20:50:35.668,2.4128,17915.0,2.4129,3866.0
LTCUSDT,2025-03-16 06:57:31.149,92.39,44.214,92.4,45.803
BNBUSDT,2025-03-15 20:41:19.630,613.3,23.639,613.31,5.2
BNBUSDT,2025-03-16 00:27:54.059,618.65,12.977,618.66,71.274
LTCUSDT,2025-03-16 06:41:26.443,92.46,0.166,92.47,101.892
ETHUSDT,2025-03-15 23:29:08.045,1939.59,9.2733,1939.6,111.1308
ETHUSDT,2025-03-15 23:45:27.212,1938.96,25.7281,1938.97,20.2193
XRPUSDT,2025-03-15 22:27:25.252,2.3993,2095.0,2.3994,9002.0
BNBUSDT,2025-03-16 02:07:44.500,612.94,1.138,612.95,17.157
LTCUSDT,2025-03-16 04:32:48.765,92.31,112.168,92.32,22.096
LTCUSDT,2025-03-16 04:20:45.403,92.54,68.572,92.55,63.9
ETHUSDT,2025-03-15 21:44:38.774,1948.43,0.3611,1948.44,54.7173
XRPUSDT,2025-03-16 06:46:27.881,2.3933,15692.0,2.3934,23.0
BNBUSDT,2025-03-16 03:48:29.960,610.38,7.016,610.39,12.425
BNBUSDT,2025-03-15 23:22:55.781,617.38,5.483,617.39,19.613
XRPUSDT,2025-03-15 20:59:39.574,2.409,14149.0,2.4091,2639.0
ETHUSDT,2025-03-15 19:22:22.791,1933.12,1.6789,1933.13,103.4045
LTCUSDT,2025-03-16 06:29:23.817,92.39,98.353,92.4,75.113
BTCUSDT,2025-03-15 22:15:22.491,84382.8,5.11127,84382.81,2.33786
ETHUSDT,2025-03-15 21:20:08.530,1942.39,12.22,1942.4,60.2362
ETHUSDT,2025-03-16 06:45:27.646,1931.9,54.1185,1931.91,46.9252
ETHUSDT,2025-03-16 01:28:31.812,1930.53,71.1759,1930.54,4.5588
XRPUSDT,2025-03-15 22:03:58.723,2.4147,10183.0,2.4148,3549.0
LTCUSDT,2025-03-16 05:03:59.740,92.35,64.731,92.36,39.691
BTCUSDT,2025-03-15 23:50:28.425,84386.97,3.37995,84386.98,2.09111
BNBUSDT,2025-03-15 21:29:16.263,618.01,0.325,618.02,8.122
XRPUSDT,2025-03-16 04:35:49.430,2.3842,6985.0,2.3843,18.0
LTCUSDT,2025-03-16 02:22:48.424,91.31,302.777,91.32,0.28
XRPUSDT,2025-03-16 00:57:12.747,2.3995,14447.0,2.3996,2990.0
LTCUSDT,2025-03-16 05:14:02.443,92.16,216.163,92.17,2.752
XRPUSDT,2025-03-15 21:18:08.037,2.4122,2393.0,2.4123,22216.0
LTCUSDT,2025-03-16 02:57:59.169,91.46,33.762,91.47,52.613
BTCUSDT,2025-03-15 21:29:16.258,84349.05,2.36025,84349.06,0.06025
BTCUSDT,2025-03-15 19:09:17.537,84169.17,5.2205,84169.18,0.06885
BTCUSDT,2025-03-16 02:50:57.511,84053.09,0.44121,84053.1,5.41002
ETHUSDT,2025-03-15 22:53:46.860,1943.64,0.0146,1943.65,86.4389
LTCUSDT,2025-03-16 02:46:56.603,91.66,173.965,91.67,3.336
XRPUSDT,2025-03-15 21:32:16.984,2.4162,1999.0,2.4163,5359.0
BTCUSDT,2025-03-15 20:40:19.362,84396.22,4.46452,84396.23,0.4591
XRPUSDT,2025-03-16 05:27:05.829,2.3916,14411.0,2.3917,145.0
BTCUSDT,2025-03-16 04:19:41.620,84398.58,0.86068,84398.59,4.00395
BTCUSDT,2025-03-15 22:37:27.593,84418.36,0.01081,84418.37,6.62427
XRPUSDT,2025-03-16 03:04:00.813,2.3727,14370.0,2.3728,1507.0
LTCUSDT,2025-03-16 02:55:58.718,91.5,40.384,91.51,18.295
BTCUSDT,2025-03-15 23:10:52.734,84341.72,0.29616,84341.73,6.59102
XRPUSDT,2025-03-16 06:58:31.371,2.3907,14445.0,2.3908,6879.0
ETHUSDT,2025-03-15 19:03:15.837,1930.62,60.4297,1930.63,1.3289
ETHUSDT,2025-03-16 00:07:34.464,1934.72,53.675,1934.73,37.1934
BNBUSDT,2025-03-16 06:15:20.089,607.18,34.647,607.19,0.04
LTCUSDT,2025-03-16 07:07:33.915,92.07,2.606,92.08,107.903
BTCUSDT,2025-03-16 03:36:26.368,84156.59,1.83295,84156.6,6.28337
XRPUSDT,2025-03-16 02:56:58.943,2.3695,3975.0,2.3696,8927.0
ETHUSDT,2025-03-16 05:34:07.547,1931.64,43.5904,1931.65,19.2811
BNBUSDT,2025-03-15 20:28:01.135,612.63,3.905,612.64,6.23
XRPUSDT,2025-03-15 22:04:58.938,2.4136,1992.0,2.4137,15220.0
LTCUSDT,2025-03-15 18:36:53.949,93.27,18.78,93.28,34.602
ETHUSDT,2025-03-15 21:23:09.247,1940.59,19.5281,1940.6,29.3067
LTCUSDT,2025-03-15 18:50:03.366,93.11,13.119,93.12,22.81
BTCUSDT,2025-03-16 01:21:20.212,84212.82,7.66411,84212.83,9.2528
ETHUSDT,2025-03-16 03:19:05.936,1926.86,6.8978,1926.87,58.6629
ETHUSDT,2025-03-16 01:57:41.857,1922.39,21.1162,1922.4,71.679
BTCUSDT,2025-03-16 00:02:33.264,84317.61,2.06603,84317.62,2.16439
LTCUSDT,2025-03-15 18:42:55.334,93.03,6.088,93.04,47.48
XRPUSDT,2025-03-15 23:12:53.227,2.3962,6960.0,2.3963,4543.0
BNBUSDT,2025-03-16 06:38:25.753,607.74,0.339,607.75,18.206
ETHUSDT,2025-03-16 06:14:19.840,1930.77,69.9512,1930.78,21.075
BNBUSDT,2025-03-15 21:47:39.514,618.9,0.071,618.91,11.081
XRPUSDT,2025-03-15 19:57:03.232,2.4007,17692.0,2.4008,5539.0
BTCUSDT,2025-03-16 00:23:53.174,84295.8,4.86347,84295.81,2.77388
ETHUSDT,2025-03-16 02:04:43.787,1923.2,12.9526,1923.21,42.7031
BNBUSDT,2025-03-16 03:09:01.979,610.16,44.619,610.17,9.104
BNBUSDT,2025-03-15 20:36:18.398,612.94,25.835,612.95,1.327
BNBUSDT,2025-03-15 20:58:39.258,614.99,26.986,615.0,3.315
BTCUSDT,2025-03-16 07:03:32.716,84224.4,2.17264,84224.41,8.72457
ETHUSDT,2025-03-16 05:28:06.056,1931.54,134.3378,1931.55,19.7205
BNBUSDT,2025-03-16 03:47:29.708,610.61,8.321,610.62,13.708
BNBUSDT,2025-03-16 04:12:39.634,608.41,12.842,608.42,11.401
BNBUSDT,2025-03-16 04:39:51.295,607.29,27.284,607.3,1.17
LTCUSDT,2025-03-16 03:16:05.258,91.78,3.029,91.79,90.9
XRPUSDT,2025-03-16 06:37:25.553,2.3953,772.0,2.3954,19770.0
LTCUSDT,2025-03-15 22:32:26.406,93.19,2.364,93.2,51.694
ETHUSDT,2025-03-16 05:16:03.232,1928.73,92.4152,1928.74,32.025
LTCUSDT,2025-03-15 23:46:27.504,92.31,47.662,92.32,20.678
XRPUSDT,2025-03-16 04:50:56.695,2.3829,1910.0,2.383,9119.0
LTCUSDT,2025-03-15 19:27:24.057,92.83,38.962,92.84,44.106
XRPUSDT,2025-03-16 07:18:37.583,2.3759,13548.0,2.376,2064.0
BTCUSDT,2025-03-15 22:49:45.137,84347.06,3.7463,84347.07,0.26654
LTCUSDT,2025-03-15 22:22:24.060,93.17,1.346,93.18,152.615
LTCUSDT,2025-03-16 00:24:53.403,92.43,69.177,92.44,1.913
BNBUSDT,2025-03-15 19:44:43.462,611.25,17.573,611.26,0.232
BTCUSDT,2025-03-16 01:53:40.922,83919.12,0.03334,83919.13,7.42987
LTCUSDT,2025-03-15 23:09:52.513,92.96,39.802,92.97,53.524
BNBUSDT,2025-03-16 05:43:09.707,608.01,0.024,608.02,29.356
LTCUSDT,2025-03-16 06:03:16.267,92.53,0.109,92.54,92.891
ETHUSDT,2025-03-16 04:44:54.284,1926.2,60.0769,1926.21,4.1192
BTCUSDT,2025-03-16 01:24:25.962,84155.73,9.259,84155.74,3.27188
ETHUSDT,2025-03-16 06:23:22.422,1930.2,23.7766,1930.21,92.8268
ETHUSDT,2025-03-16 03:58:35.219,1928.62,10.8201,1928.63,109.5812
ETHUSDT,2025-03-15 19:12:18.255,1930.58,42.7304,1930.59,7.7445
XRPUSDT,2025-03-15 18:55:11.499,2.4048,20181.0,2.4049,887.0
BNBUSDT,2025-03-15 23:50:28.432,618.47,20.667,618.48,11.313
XRPUSDT,2025-03-16 03:03:00.573,2.3684,13376.0,2.3685,3602.0
BTCUSDT,2025-03-16 01:42:38.069,84020.0,2.19387,84020.01,0.538
BNBUSDT,2025-03-15 20:46:28.065,614.37,0.026,614.38,52.378
BTCUSDT,2025-03-15 23:43:26.773,84356.99,3.38619,84357.0,0.50455
ETHUSDT,2025-03-16 02:35:53.287,1924.15,59.0005,1924.16,2.4504
BNBUSDT,2025-03-15 19:18:21.798,612.55,14.691,612.56,8.97
XRPUSDT,2025-03-15 23:46:27.503,2.3884,3463.0,2.3885,63435.0
LTCUSDT,2025-03-15 23:57:32.049,92.41,0.278,92.42,75.814
ETHUSDT,2025-03-15 22:18:23.152,1948.8,26.2094,1948.81,3.2141
BNBUSDT,2025-03-16 04:43:54.046,606.9,2.668,606.91,26.869
ETHUSDT,2025-03-15 19:34:26.464,1932.55,27.6519,1932.56,29.3289
BNBUSDT,2025-03-16 07:11:34.924,605.84,4.748,605.85,7.766
ETHUSDT,2025-03-15 23:06:51.810,1944.03,25.583,1944.04,25.509
LTCUSDT,2025-03-16 03:03:00.574,91.52,260.13,91.53,8.431
ETHUSDT,2025-03-16 01:05:14.613,1933.22,11.8878,1933.23,86.8086
XRPUSDT,2025-03-16 04:49:56.464,2.3825,11296.0,2.3826,18713.0
LTCUSDT,2025-03-15 20:11:41.569,93.19,138.478,93.2,1.457
ETHUSDT,2025-03-15 21:36:35.288,1945.72,3.6164,1945.73,79.671
BNBUSDT,2025-03-16 05:10:01.202,607.65,2.204,607.66,34.177
ETHUSDT,2025-03-16 00:18:51.999,1937.58,14.211,1937.59,75.0479
BNBUSDT,2025-03-16 05:33:07.256,606.94,16.722,606.95,2.957
BNBUSDT,2025-03-16 04:15:40.623,608.39,7.379,608.4,4.029
BTCUSDT,2025-03-16 00:04:33.801,84364.47,5.23876,84364.48,0.99044
XRPUSDT,2025-03-16 05:02:59.522,2.3837,20650.0,2.3838,1558.0
BTCUSDT,2025-03-15 23:36:25.176,84333.82,1.94076,84333.83,0.18051
BTCUSDT,2025-03-15 21:55:42.383,84436.56,0.35024,84436.57,3.84752
ETHUSDT,2025-03-16 04:56:58.094,1926.71,79.5678,1926.72,13.4011
BTCUSDT,2025-03-15 23:15:53.925,84329.44,1.5231,84329.45,3.48184
BTCUSDT,2025-03-16 01:23:24.972,84150.29,2.20052,84150.3,3.33306
BTCUSDT,2025-03-15 21:32:16.980,84418.2,0.77075,84418.21,1.59645
BTCUSDT,2025-03-15 21:15:05.880,84272.72,3.53349,84272.73,1.45556
BNBUSDT,2025-03-15 20:01:04.209,612.18,17.454,612.19,9.221
LTCUSDT,2025-03-16 03:30:17.200,92.05,222.469,92.06,0.229
ETHUSDT,2025-03-16 02:36:53.531,1926.02,52.2163,1926.03,13.8923
LTCUSDT,2025-03-15 21:47:39.516,93.39,32.387,93.4,7.406
LTCUSDT,2025-03-16 01:03:14.171,92.51,49.025,92.52,53.952
ETHUSDT,2025-03-15 21:09:45.845,1946.0,9.3149,1946.01,88.9334
XRPUSDT,2025-03-16 04:14:40.125,2.3865,13025.0,2.3866,771.0
LTCUSDT,2025-03-15 23:34:24.691,92.34,189.949,92.35,13.167
LTCUSDT,2025-03-16 06:27:23.357,92.38,119.704,92.39,33.862
LTCUSDT,2025-03-15 18:57:11.989,93.09,33.216,93.1,44.267
XRPUSDT,2025-03-16 03:28:12.059,2.3802,7187.0,2.3803,49.0
XRPUSDT,2025-03-15 21:33:17.198,2.4151,3717.0,2.4152,3110.0
LTCUSDT,2025-03-16 03:04:00.814,91.65,154.681,91.66,33.333
BNBUSDT,2025-03-16 06:03:16.265,608.39,0.236,608.4,37.857
ETHUSDT,2025-03-16 06:49:28.624,1931.75,67.9682,1931.76,5.1316
XRPUSDT,2025-03-16 06:40:26.188,2.3939,778.0,2.394,12938.0
BNBUSDT,2025-03-16 00:24:53.401,618.52,19.907,618.53,1.442
BNBUSDT,2025-03-15 19:27:24.055,611.47,16.375,611.48,5.922
LTCUSDT,2025-03-16 05:38:08.511,92.62,1.294,92.63,45.361
LTCUSDT,2025-03-15 22:55:47.321,93.12,0.484,93.13,65.249
XRPUSDT,2025-03-16 03:41:28.255,2.3837,19230.0,2.3838,1003.0
LTCUSDT,2025-03-15 20:30:01.614,93.24,47.769,93.25,17.447
BTCUSDT,2025-03-16 01:01:13.715,84273.99,3.59158,84274.0,0.0042
ETHUSDT,2025-03-16 06:55:30.591,1930.33,15.6777,1930.34,66.2828
BTCUSDT,2025-03-16 06:07:18.177,84341.93,2.98526,84341.94,2.67334
BTCUSDT,2025-03-16 06:32:24.450,84349.99,8.59851,84350.0,0.79832
BNBUSDT,2025-03-15 22:57:47.803,615.69,0.036,615.7,23.611
ETHUSDT,2025-03-15 20:00:03.953,1937.31,34.672,1937.32,15.1179
BTCUSDT,2025-03-16 00:41:06.351,84309.78,5.34536,84309.79,2.47121
BNBUSDT,2025-03-15 21:07:42.019,617.7,40.869,617.71,42.033
XRPUSDT,2025-03-16 04:23:46.065,2.389,5594.0,2.3891,4316.0
BTCUSDT,2025-03-15 20:58:39.255,84360.4,2.19539,84360.41,1.98948
BNBUSDT,2025-03-16 03:27:11.830,610.48,27.538,610.49,9.273
XRPUSDT,2025-03-16 04:54:57.609,2.3822,10569.0,2.3823,9997.0
BNBUSDT,2025-03-16 06:57:31.147,607.95,12.962,607.96,3.063
ETHUSDT,2025-03-16 06:22:21.920,1931.31,70.6332,1931.32,26.6073
BTCUSDT,2025-03-16 03:12:04.305,84008.23,2.34044,84008.24,5.57656
BNBUSDT,2025-03-15 20:09:41.105,614.29,9.495,614.3,3.336
XRPUSDT,2025-03-15 21:37:37.128,2.4147,2691.0,2.4148,6641.0
LTCUSDT,2025-03-15 18:41:55.112,93.11,37.433,93.12,9.119
